OBJECTID,ClassName,ClassValue,ORIG_FID,B2,B3,B4,B8,CMRI,EVI,GNDVI,NDVI,NDWI,SAVI,VV,GLCM_Mean,GLCM_Homogeinity,GLCM_Entropy,GLCM_Correlation
852,Mudflat,4,1088,0.137799993,0.163200006,0.173199996,0.246000007,0.37601018,0.145402268,0.202346042,0.173664153,-0.029726487,0.118798971,-9.359537125,21.1071434,0.769178808,4.612564564,0.945936859
853,Mudflat,4,1089,0.068700001,0.081699997,0.083899997,0.1664,0.67099911,0.178641036,0.341394603,0.329604477,-0.013285024,0.164934039,-8.950963974,26.37857056,0.437528878,6.685951233,0.934060216
854,Dense_Mangrove,5,1090,0.041499998,0.053599998,0.037599999,0.223800004,1.325872779,0.408997059,0.613554478,0.712318301,0.175438583,0.366824269,-7.016910553,38.17142868,1.068571448,3.545977592,0.996988237
855,Dense_Mangrove,5,1091,0.036200002,0.051800001,0.032600001,0.224800006,1.372149706,0.418226153,0.625451922,0.746697724,0.22748816,0.380644321,-5.952343941,38.54285812,1.19428575,2.626897812,0.998386621
856,Dense_Mangrove,5,1092,0.033399999,0.044199999,0.035999998,0.197600007,1.326189518,0.347347617,0.634408593,0.691780865,0.102244407,0.330425322,-6.55256176,38.31428528,1.262857199,2.422915936,0.998600304
857,Dense_Mangrove,5,1093,0.036400001,0.049699999,0.031500001,0.238199994,1.4211483,0.44771269,0.654741228,0.766407132,0.224137917,0.402819276,-7.330866814,34.92856979,0.598881125,6.106918812,0.985301256
858,Dense_Mangrove,5,1094,0.035300002,0.050099999,0.033599999,0.257800013,1.443958879,0.4691751,0.674569666,0.769389153,0.197132617,0.424943149,-5.932876587,37.23571396,0.852528691,4.685259342,0.991746366
859,Dense_Mangrove,5,1095,0.023600001,0.047899999,0.022600001,0.3116,1.598270416,0.568808079,0.733518779,0.864751637,0.358865231,0.519659579,-7.059518814,30.83571434,0.418122917,6.832214355,0.968408704
860,Dense_Mangrove,5,1096,0.033399999,0.046300001,0.0306,0.203400001,1.367616534,0.380114377,0.62915498,0.738461554,0.204161257,0.353133529,-7.02611351,35.70714188,0.796713114,5.240221977,0.990486741
861,Dense_Mangrove,5,1097,0.032600001,0.050000001,0.0319,0.243599996,1.427821636,0.444561094,0.659400523,0.768421054,0.221001238,0.409477741,-6.535601616,36.07857132,0.673686147,5.421247959,0.989144266
862,Dense_Mangrove,5,1098,0.032499999,0.045600001,0.0298,0.228599995,1.436745882,0.427104354,0.667396069,0.769349873,0.209549084,0.393196195,-6.02132225,39.15714264,1.345714331,1.872363687,0.998343825
863,Dense_Mangrove,5,1099,0.0307,0.047699999,0.028200001,0.271800011,1.513408422,0.502994001,0.701408446,0.811999977,0.25691697,0.456750005,-7.09666729,33.52857208,0.415488333,6.830782413,0.969721735
864,Dense_Mangrove,5,1100,0.0262,0.0528,0.0251,0.333999991,1.587196708,0.599526405,0.7269907,0.860206068,0.355584085,0.539343476,-8.915104866,23.72857094,1.025960684,4.270159245,0.974256337
865,Dense_Mangrove,5,1101,0.035,0.049199998,0.026799999,0.28580001,1.53480351,0.546828806,0.706268668,0.828534901,0.294736832,0.478095025,-7.988304138,25.77142906,0.557310879,6.364589691,0.970193684
866,Dense_Mangrove,5,1102,0.037799999,0.055,0.030200001,0.318399996,1.532145262,0.592467725,0.705409765,0.826735497,0.291079789,0.509427309,-8.671821594,24.37142944,0.656914413,5.778615952,0.978481889
867,Dense_Mangrove,5,1103,0.0337,0.0603,0.031599998,0.338800013,1.527193785,0.602046072,0.697820127,0.829373658,0.312296003,0.529411793,-6.769621849,25.76428604,0.559833348,6.289797306,0.9255687
868,Dense_Mangrove,5,1104,0.043400001,0.054200001,0.035300002,0.232600003,1.35850513,0.440834761,0.622036278,0.736468852,0.211173177,0.385401756,-7.824381351,29.36428642,0.308603764,7.459469318,0.944082141
869,Dense_Mangrove,5,1105,0.040199999,0.051800001,0.0341,0.218600005,1.346978664,0.411206216,0.616863906,0.730114758,0.20605357,0.367676377,-6.464762688,33.79999924,0.513537228,6.196797848,0.969059885
870,Dense_Mangrove,5,1106,0.0396,0.0451,0.033500001,0.195800006,1.333377123,0.368930727,0.625570774,0.707806349,0.14758268,0.33381325,-6.358402252,37,1.244124055,3.022220135,0.99669224
871,Dense_Mangrove,5,1107,0.045699999,0.0634,0.0341,0.320800006,1.477796793,0.606054187,0.669963539,0.807833195,0.30051282,0.503041327,-8.158870697,26.5714283,0.802986443,4.846585274,0.988590419
872,Dense_Mangrove,5,1108,0.032200001,0.055100001,0.0276,0.293199986,1.511536241,0.545469463,0.683606088,0.827930152,0.33252722,0.485380113,-6.709417343,36.34999847,0.961659551,4.025237083,0.991656721
873,Dense_Mangrove,5,1109,0.043699998,0.0634,0.033399999,0.345200002,1.513232589,0.640062392,0.689672053,0.823560476,0.309917361,0.532324135,-9.306324005,24.16428566,0.518603861,6.263472557,0.956546366
874,Dense_Mangrove,5,1110,0.031800002,0.062799998,0.030999999,0.357600003,1.541689873,0.625622571,0.701236904,0.840452909,0.339019179,0.551316679,-6.78433609,34.58571243,0.866218507,4.367778778,0.994957566
875,Dense_Mangrove,5,1111,0.046700001,0.048999999,0.035999998,0.228599995,1.374865174,0.439987212,0.646974087,0.727891147,0.152941182,0.377844632,-5.998250008,35.32857132,0.652330279,5.88616848,0.97403264
876,Sparse_Mangrove,6,1112,0.0361,0.052999999,0.042800002,0.166600004,1.10851717,0.268511683,0.517304182,0.591212988,0.106471792,0.261770517,-7.187191486,33.22857285,0.626075029,5.698085785,0.977552235
877,Sparse_Mangrove,6,1113,0.0363,0.051199999,0.041700002,0.191,1.218807578,0.319303632,0.577208936,0.641598582,0.102260463,0.305650324,-6.332082748,38.12857056,1.060504198,3.756462336,0.996397197
878,Sparse_Mangrove,6,1114,0.0374,0.052700002,0.043200001,0.182600006,1.169421673,0.300094724,0.5520612,0.617360473,0.099061526,0.288095891,-5.010658264,38.57143021,1.12050426,3.059389591,0.996877968
879,Sparse_Mangrove,6,1115,0.028100001,0.046,0.036200002,0.196600005,1.309778333,0.333319485,0.620774925,0.689003408,0.119221389,0.328329712,-5.707261086,39.22142792,1.492120266,1.37256813,0.997285783
880,Sparse_Mangrove,6,1116,0.0305,0.0436,0.036699999,0.206799999,1.350319862,0.354892552,0.651757181,0.698562622,0.085927784,0.343174189,-6.711987019,35.87142944,0.709053993,5.637504578,0.990173638
881,Sparse_Mangrove,6,1117,0.026799999,0.045600001,0.029100001,0.229800001,1.444048047,0.416943669,0.668845296,0.775202751,0.220883533,0.396692574,-8.671115875,26.70000076,0.703413069,4.771309853,0.985230088
882,Sparse_Mangrove,6,1118,0.032600001,0.0493,0.0407,0.182400003,1.209590912,0.299678534,0.574449718,0.635141194,0.095555559,0.29394275,-8.602092743,30.07857132,0.488051593,6.552439213,0.957326651
883,Sparse_Mangrove,6,1119,0.0231,0.039700001,0.0295,0.224399999,1.466981292,0.396734923,0.699356318,0.767625034,0.147398859,0.387783527,-6.827698708,36.4642868,1.138998032,3.463492393,0.996434569
884,Sparse_Mangrove,6,1120,0.0124,0.035799999,0.0241,0.253199995,1.578430176,0.438956141,0.752249122,0.826181054,0.195325524,0.44210729,-7.681224823,33.18571472,0.686592519,5.554000854,0.98678267
885,Mudflat,4,1121,0.053800002,0.075000003,0.076200001,0.167400002,0.755572319,0.186716899,0.381188095,0.374384224,-0.007936494,0.183969885,-8.304624557,26.6428566,1.004579067,4.406708717,0.984900713
886,Mudflat,4,1122,0.044799998,0.057999998,0.0572,0.154400006,0.913217962,0.209194228,0.45386067,0.459357291,0.006944433,0.2048904,-8.17133522,33.59999847,0.688299954,5.120231152,0.988265395
887,Mudflat,4,1123,0.051199999,0.0748,0.061799999,0.177000001,0.88828975,0.247465208,0.40587768,0.48241207,0.095168374,0.233892798,-8.377328873,30.55714226,0.623692214,5.822958469,0.982786655
888,Mudflat,4,1124,0.106399998,0.125599995,0.136600003,0.202199996,0.427303612,0.13400881,0.233679086,0.193624541,-0.041952737,0.117310435,-7.820766449,31.6428566,0.540739357,5.985411167,0.984423399
889,Mudflat,4,1125,0.048999999,0.059999999,0.055199999,0.175400004,1.011478305,0.263804764,0.490229428,0.521248937,0.04166666,0.24678348,-7.210513115,32.20000076,0.511823952,6.453420639,0.964173019
890,Mudflat,4,1126,0.049800001,0.063000001,0.058400001,0.153999999,0.86944896,0.211336106,0.419354826,0.450094163,0.037891265,0.201291397,-7.107935429,36.27857208,1.083871961,3.839099169,0.9959234
891,Dense_Mangrove,5,1129,0.038600001,0.051800001,0.034200002,0.284399986,1.477160811,0.521206558,0.691850066,0.785310745,0.204651162,0.458465666,-7.888224602,33,0.689838409,5.009413719,0.989208698
892,Dense_Mangrove,5,1130,0.039099999,0.053199999,0.032600001,0.282200009,1.475651264,0.526782334,0.682766855,0.79288435,0.240093231,0.45949927,-6.226874352,36.2857132,1.00131166,4.149594784,0.990701854
893,Dense_Mangrove,5,1131,0.044500001,0.057300001,0.037099998,0.262600005,1.394182205,0.489600092,0.641763031,0.752419114,0.213983089,0.422971129,-7.799920082,33.5,0.596741676,5.749596119,0.976580441
894,Dense_Mangrove,5,1132,0.034400001,0.052999999,0.0306,0.298400015,1.512331247,0.546977162,0.698349476,0.813981771,0.267942578,0.484559715,-8.685861588,28.10000038,0.516101301,6.540322781,0.96795994
895,Dense_Mangrove,5,1133,0.036200002,0.0414,0.025900001,0.210999995,1.453291655,0.422641337,0.671949267,0.781342328,0.230312034,0.376781106,-10.65813637,17.59285736,0.734444201,5.381483555,0.930682838
896,Dense_Mangrove,5,1134,0.036400001,0.048999999,0.035399999,0.249799997,1.4237746,0.450723171,0.672021449,0.751753151,0.161137432,0.409577161,-5.769512177,36.08571243,0.65176028,5.645799637,0.988721311
897,Dense_Mangrove,5,1135,0.034499999,0.049199998,0.033399999,0.277999997,1.484751463,0.501373351,0.699266493,0.78548491,0.191283286,0.452181399,-7.776061058,30.97857094,0.856473565,4.726559162,0.989458501
898,Dense_Mangrove,5,1136,0.040800001,0.046,0.0374,0.201800004,1.316023827,0.366898775,0.62873286,0.687290967,0.103117511,0.333603889,-8.068603516,34.16428757,0.662042141,5.771963596,0.986109257
899,Dense_Mangrove,5,1137,0.038400002,0.049400002,0.033100002,0.286599994,1.498883247,0.529360175,0.705952346,0.792930841,0.197575748,0.463889211,-9.514259338,23.40714264,0.369461119,7.115592003,0.931596577
900,Dense_Mangrove,5,1138,0.035,0.0473,0.030400001,0.264800012,1.490929961,0.494640023,0.696892023,0.794037938,0.217503205,0.442152947,-7.139414787,28.95000076,0.539072752,6.469737053,0.964950979
901,Dense_Mangrove,5,1139,0.035399999,0.0535,0.032099999,0.321999997,1.533741832,0.580217779,0.715046585,0.818695307,0.25,0.509132445,-7.471529484,32.0357132,0.59855473,5.716549873,0.976580977
902,Sparse_Mangrove,6,1140,0.052000001,0.062199999,0.062600002,0.226400003,1.135735631,0.337871283,0.568953574,0.566781998,-0.003205153,0.311406851,-13.26029587,13.10000038,1.311428547,2.332172871,0.988303125
903,Dense_Mangrove,5,1141,0.034899998,0.047499999,0.032299999,0.232999995,1.417821169,0.430668205,0.661319077,0.756502092,0.190476194,0.393375129,-8.498570442,24.20000076,0.411009997,7.481868267,0.927600563
904,Dense_Mangrove,5,1142,0.033599999,0.055300001,0.034000002,0.31279999,1.503459692,0.55107522,0.699538171,0.80392158,0.238521814,0.493859231,-8.060230255,30.00714302,0.504719555,6.621213913,0.952789724
905,Dense_Mangrove,5,1143,0.031399999,0.049800001,0.029999999,0.255600005,1.463786364,0.469960839,0.673870325,0.789915979,0.248120323,0.430753559,-8.512908936,26.25,0.550461709,6.701389313,0.958709657
906,Dense_Mangrove,5,1144,0.039999999,0.055,0.041200001,0.216999993,1.27645576,0.377512425,0.595588207,0.680867553,0.143451124,0.347797394,-8.112095833,26.13571358,0.435949475,5.786913395,0.95342797
907,Sparse_Mangrove,6,1145,0.033799998,0.057399999,0.045400001,0.267800003,1.35707593,0.432113141,0.646986485,0.710089386,0.116731502,0.410231173,-11.91037178,13.86428547,1.124285698,3.331908464,0.982974052
908,Dense_Mangrove,5,1147,0.039999999,0.055399999,0.0307,0.2852,1.480326414,0.544082403,0.674691737,0.805634677,0.286875725,0.467888236,-7.853039742,30.77142906,0.546942353,6.135313988,0.98074007
909,Dense_Mangrove,5,1148,0.042100001,0.0502,0.038400002,0.202399999,1.283596754,0.367038161,0.602533638,0.681063116,0.133182824,0.33207342,-8.348816872,26.04999924,0.345826566,7.161002636,0.959071875
910,Dense_Mangrove,5,1149,0.0307,0.0429,0.025699999,0.226799995,1.478304386,0.436888993,0.681868732,0.796435654,0.250728875,0.400863796,-7.873528004,30.12142944,0.509227514,6.059970856,0.977847278
911,Dense_Mangrove,5,1150,0.0287,0.039900001,0.030999999,0.250999987,1.505820751,0.450173914,0.725678921,0.78014183,0.125528932,0.421994865,-5.526028633,35.59999847,0.754398406,5.457023621,0.986993313
912,Dense_Mangrove,5,1151,0.035,0.049699999,0.031500001,0.225600004,1.393898487,0.421187401,0.638939321,0.754959166,0.224137917,0.384559512,-8.526319504,27.17142868,0.346581429,7.324193478,0.930664897
913,Dense_Mangrove,5,1152,0.037500001,0.047200002,0.0296,0.223399997,1.417153478,0.432685852,0.651145577,0.7660079,0.229166687,0.386055768,-6.922649384,31.33571434,0.671578765,5.800690651,0.980569363
914,Dense_Mangrove,5,1153,0.0274,0.0403,0.0254,0.259000003,1.552083373,0.484285593,0.730704963,0.82137835,0.226788446,0.446710855,-9.275842667,21.89999962,0.517639875,6.606227398,0.945486605
915,Dense_Mangrove,5,1154,0.034200002,0.046399999,0.032900002,0.239399999,1.433652163,0.437388808,0.675297439,0.758354723,0.170239568,0.401074708,-8.082224846,29.77142906,0.426880211,6.951344013,0.96761018
916,Dense_Mangrove,5,1155,0.0462,0.051100001,0.035999998,0.230399996,1.366674662,0.441858351,0.63694495,0.729729712,0.173363984,0.38048017,-7.235499382,31.18571472,0.571377635,6.146811485,0.981241703
917,Dense_Mangrove,5,1156,0.035399999,0.044199999,0.032900002,0.213799998,1.390643597,0.394736826,0.657364368,0.733279288,0.146562874,0.363398939,-7.902989388,28.79285622,0.449744582,6.755438328,0.969404042
918,Dense_Mangrove,5,1157,0.037999999,0.046500001,0.034600001,0.222399995,1.384885788,0.410043657,0.654146492,0.730739295,0.146732435,0.372126818,-8.397083282,29.72857094,0.452019572,6.778238297,0.970101774
919,Dense_Mangrove,5,1158,0.030200001,0.043699998,0.032000002,0.235599995,1.447911859,0.423778176,0.68707484,0.760837078,0.154557422,0.397863448,-7.36687088,31.5714283,0.701051295,5.966444969,0.980333686
920,Dense_Mangrove,5,1159,0.0392,0.046799999,0.030999999,0.222399995,1.407630682,0.429379046,0.6523031,0.755327523,0.203084826,0.381072462,-6.739210129,34.50714111,0.706676245,5.655246258,0.980890393
921,Dense_Mangrove,5,1160,0.035300002,0.048300002,0.032400001,0.204799995,1.345145464,0.379919767,0.618332684,0.72681278,0.197026029,0.350786746,-7.285377502,34.12857056,0.762275398,5.10883522,0.991038382
922,Dense_Mangrove,5,1161,0.042199999,0.049600001,0.036400001,0.221799999,1.352535844,0.412476629,0.634487808,0.718048036,0.153488368,0.366789758,-7.130541325,32.92856979,0.736397207,5.754995823,0.987981558
923,Dense_Mangrove,5,1162,0.048900001,0.051600002,0.0392,0.211400002,1.29475534,0.398666471,0.607604563,0.687150836,0.136563882,0.344124705,-8.343710899,28.27142906,0.765294373,5.266561508,0.981512785
924,Dense_Mangrove,5,1163,0.0374,0.048799999,0.0374,0.217399999,1.339794755,0.387496769,0.633358359,0.706436396,0.132250577,0.35771066,-7.078772545,30.79999924,0.398506433,7.201634884,0.951411366
925,Dense_Mangrove,5,1164,0.0528,0.056200001,0.038800001,0.2456,1.354712725,0.477642268,0.627567947,0.727144837,0.183157891,0.3954615,-8.833433151,28.52142906,0.530625641,6.330807209,0.974262118
926,Dense_Mangrove,5,1165,0.038699999,0.045400001,0.032099999,0.202399999,1.359801412,0.385381311,0.633575439,0.726226032,0.171612918,0.347787619,-8.129933357,30.47857094,0.593735874,6.263848305,0.973519564
927,Dense_Mangrove,5,1166,0.041900001,0.048,0.036499999,0.1954,1.290796638,0.361087143,0.605587482,0.685209155,0.136094689,0.325659245,-6.749774456,30.92142868,0.589915454,6.539245129,0.977889955
928,Dense_Mangrove,5,1167,0.0308,0.047899999,0.030400001,0.227200001,1.415738106,0.417444438,0.651763022,0.763975143,0.223499343,0.389651537,-8.16884613,28.45000076,0.413629442,7.224051952,0.933723211
929,Dense_Mangrove,5,1168,0.028000001,0.040100001,0.0277,0.2412,1.508870602,0.445757478,0.714895129,0.793975472,0.182890877,0.416504085,-7.918258667,29.51428604,0.646616518,6.067817211,0.983558893
930,Dense_Mangrove,5,1169,0.030400001,0.039500002,0.0264,0.196999997,1.429614544,0.378304064,0.665961921,0.763652623,0.198786065,0.353746206,-8.048912048,26.04285622,0.700633824,5.669610023,0.964403391
931,Dense_Mangrove,5,1170,0.0262,0.044599999,0.0276,0.247400001,1.493793249,0.451705724,0.694520533,0.799272716,0.235457063,0.42541936,-6.962332726,36.32143021,1.001425624,4.025636196,0.992525816
932,Dense_Mangrove,5,1171,0.034400001,0.0451,0.031399999,0.209199995,1.384286642,0.39004913,0.645300806,0.738985896,0.179084986,0.360113412,-7.752605438,27.79285622,0.321814716,8.003987312,0.936032832
933,Dense_Mangrove,5,1172,0.0405,0.049800001,0.033500001,0.230000004,1.389762044,0.435795069,0.644031465,0.745730519,0.195678264,0.386051089,-7.740008831,29.51428604,0.658545792,6.162550926,0.976539373
934,Dense_Mangrove,5,1173,0.037500001,0.046399999,0.032099999,0.230800003,1.421024323,0.434925377,0.665223658,0.755800664,0.182165608,0.390680313,-7.606956005,29.85000038,0.684991539,5.520186424,0.984609067
935,Dense_Mangrove,5,1174,0.032499999,0.041200001,0.030400001,0.224199995,1.450719237,0.416648746,0.689525247,0.76119405,0.150837988,0.385237217,-8.447617531,25.73571396,0.655632019,6.503923893,0.976587057
936,Dense_Mangrove,5,1175,0.0385,0.046399999,0.035,0.208399996,1.348200321,0.38374716,0.635792792,0.712407529,0.14004913,0.349878937,-7.440609932,34.42142868,0.57363838,6.510992527,0.981946468
937,Water,7,1176,0.104800001,0.120200001,0.112599999,0.0341,-1.093109488,-0.212460756,-0.558003902,-0.535105646,0.032646056,-0.182078242,-21.85808372,7.685714245,1.088571429,3.517607212,0.939797819
938,Water,7,1177,0.0858,0.102799997,0.104000002,0.039900001,-0.886233091,-0.157046258,-0.440784842,-0.44544822,-0.005802734,-0.149324432,-21.30957603,8.278571129,1.578571439,1.11909318,0.987847567
939,Water,7,1178,0.086400002,0.102200001,0.0977,0.042399999,-0.808272719,-0.140985116,-0.413554639,-0.394718081,0.022511264,-0.129589126,-21.74761963,8.67142868,1.205714345,2.81434083,0.961143672
940,Water,7,1179,0.087499999,0.094999999,0.094400004,0.053100001,-0.562916934,-0.107189208,-0.282916933,-0.280000001,0.003167873,-0.095675677,-20.3116188,10.55714321,1.605714321,1.116404176,0.992370307
941,Water,7,1180,0.080200002,0.094800003,0.092100002,0.066699997,-0.333943516,-0.062389482,-0.173993841,-0.15994966,0.014446232,-0.057832435,-17.70843697,13.85714245,1.104232311,3.83345747,0.829927742
942,Water,7,1181,0.073700003,0.084899999,0.078199998,0.119400002,0.377371371,0.099435262,0.168869317,0.208502054,0.041079104,0.08858946,-10.95849037,17.54999924,0.524140418,6.24738884,0.876953185
943,Water,7,1182,0.083899997,0.102799997,0.089400001,0.035399999,-0.920391321,-0.143228471,-0.487698972,-0.432692319,0.069719024,-0.129641488,-20.97908783,9.057143211,1.322857141,2.045524597,0.960632563
944,Sparse_Mangrove,5,1183,0.016799999,0.0482,0.020400001,0.290600002,1.584276676,0.524864018,0.71546638,0.868810296,0.405247808,0.499753386,-7.411343098,25.12142944,0.355955839,7.358020782,0.883426547
945,Sparse_Mangrove,5,1184,0.0112,0.0352,0.0148,0.268000007,1.663142443,0.497328728,0.767810047,0.895332396,0.407999992,0.485181421,-8.875629425,21.73571396,0.392404616,7.311926365,0.877531886
